ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: _vcv-sourceChecksum","Meta: vcvSourceCssFileUrl","Meta: _vcv-globalCssMigrated","Meta: slide_template","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _yoast_wpseo_primary_product_cat","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Meta: _ywraq_hide_quote_button_check","Meta: _ywraq_hide_quote_button","Meta: _yoast_wpseo_wordproof_timestamp","Meta: _wp_old_date"
27203,variation,,"Liquid Handling Pipettes  YR03732 / YR03732-8 - YR03732-7 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"41,58",,,,,,,id:27195,,,,,,8,Modelo,"YR03732-7 Pipette",,1,,,,,,,
27204,variation,,"Liquid Handling Pipettes  YR03732 / YR03732-8 - YR03732-8 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"41,58",,,,,,,id:27195,,,,,,9,Modelo,"YR03732-8 Pipette",,1,,,,,,,
27206,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,1,Modelo,"YR03733 Pipette",,1,,,,,,,
27207,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-1 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,2,Modelo,"YR03733-1 Pipette",,1,,,,,,,
27208,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-2 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,3,Modelo,"YR03733-2 Pipette",,1,,,,,,,
27209,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-3 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,4,Modelo,"YR03733-3 Pipette",,1,,,,,,,
27210,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-4 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,5,Modelo,"YR03733-4 Pipette",,1,,,,,,,
27211,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-5 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,6,Modelo,"YR03733-5 Pipette",,1,,,,,,,
27212,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-6 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,7,Modelo,"YR03733-6 Pipette",,1,,,,,,,
27213,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-7 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,8,Modelo,"YR03733-7 Pipette",,1,,,,,,,
27214,variation,,"Liquid Handling Pipettes YR03733 / YR03733-8 - YR03733-8 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"45,54",,,,,,,id:27205,,,,,,9,Modelo,"YR03733-8 Pipette",,1,,,,,,,
27216,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,1,Modelo,"YR03734 Pipette",,1,,,,,,,
27217,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-1 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,2,Modelo,"YR03734-1 Pipette",,1,,,,,,,
27218,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-2 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,3,Modelo,"YR03734-2 Pipette",,1,,,,,,,
27222,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-3 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,4,Modelo,"YR03734-3 Pipette",,1,,,,,,,
27223,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-4 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,5,Modelo,"YR03734-4 Pipette",,1,,,,,,,
27224,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-5 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,6,Modelo,"YR03734-5 Pipette",,1,,,,,,,
27225,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-6 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,7,Modelo,"YR03734-6 Pipette",,1,,,,,,,
27226,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-7 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,8,Modelo,"YR03734-7 Pipette",,1,,,,,,,
27227,variation,,"Liquid Handling Pipettes  YR03734 / YR03734-8 - YR03734-8 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"33,66",,,,,,,id:27215,,,,,,9,Modelo,"YR03734-8 Pipette",,1,,,,,,,
27229,variation,,"Liquid Handling Pipettes YR03735 / YR03735-8 - YR03735 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"64,35",,,,,,,id:27228,,,,,,1,Modelo,"YR03735 Pipette",,1,,,,,,,
27230,variation,,"Liquid Handling Pipettes YR03735 / YR03735-8 - YR03735-1 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"64,35",,,,,,,id:27228,,,,,,2,Modelo,"YR03735-1 Pipette",,1,,,,,,,
27231,variation,,"Liquid Handling Pipettes YR03735 / YR03735-8 - YR03735-2 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"64,35",,,,,,,id:27228,,,,,,3,Modelo,"YR03735-2 Pipette",,1,,,,,,,,,,,,,,,,,,,,,,,
27232,variation,,"Liquid Handling Pipettes YR03735 / YR03735-8 - YR03735-3 Pipette",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"64,35",,,,,,,id:27228,,,,,,4,Modelo,"YR03735-3 Pipette",,1,,,,,,,,,,,,,,,,,,,,,,,
